x-axis,F1
second,Volt
+1.60000E-06,+73.18571849E-03
+1.62500E-06,+71.22015029E-03
+1.65000E-06,+72.99266892E-03
+1.67500E-06,+71.16610548E-03
+1.70000E-06,+73.29380811E-03
+1.72500E-06,+70.65290566E-03
+1.75000E-06,+69.83449842E-03
+1.77500E-06,+70.65763074E-03
+1.80000E-06,+71.48153065E-03
+1.82500E-06,+71.22967428E-03
+1.85000E-06,+70.33992565E-03
+1.87500E-06,+70.65763074E-03
+1.90000E-06,+69.46075923E-03
+1.92500E-06,+69.09513072E-03
+1.95000E-06,+69.09513072E-03
+1.97500E-06,+68.45951839E-03
+2.00000E-06,+68.71137477E-03
+2.02500E-06,+69.09513072E-03
+2.05000E-06,+70.41864703E-03
+2.07500E-06,+68.72331753E-03
+2.10000E-06,+69.09513072E-03
+2.12500E-06,+67.52042366E-03
+2.15000E-06,+68.64780597E-03
+2.17500E-06,+67.32495530E-03
+2.20000E-06,+69.09513072E-03
+2.22500E-06,+70.35177584E-03
+2.25000E-06,+69.65088962E-03
+2.27500E-06,+68.28317357E-03
+2.30000E-06,+70.15069762E-03
+2.32500E-06,+68.83609356E-03
+2.35000E-06,+69.08794994E-03
+2.37500E-06,+68.00787815E-03
+2.40000E-06,+69.09513072E-03
+2.42500E-06,+69.16665549E-03
+2.45000E-06,+69.09513072E-03
+2.47500E-06,+67.84302961E-03
+2.50000E-06,+72.16158822E-03
+2.52500E-06,+70.65763074E-03
+2.55000E-06,+69.52473760E-03
+2.57500E-06,+69.77464160E-03
+2.60000E-06,+70.96122154E-03
