x-axis,1,2,F1
second,Volt,Volt,Volt
+18.71600E-06,+9.69905858996E+00,+18.51944146222E+00,+8.82060443683E+00
+18.74100E-06,+9.70555912115E+00,+18.52135651800E+00,+8.81601747470E+00
+18.76600E-06,+9.70555912115E+00,+18.52141836573E+00,+8.81607901318E+00
+18.79100E-06,+9.71146567299E+00,+18.52347690371E+00,+8.81222582530E+00
+18.81600E-06,+9.71498123178E+00,+18.52382349217E+00,+8.80905367411E+00
+18.84100E-06,+9.71664701221E+00,+18.52661760725E+00,+8.81019390917E+00
+18.86600E-06,+9.71827766646E+00,+18.52606602807E+00,+8.80799965645E+00
+18.89100E-06,+9.71969228709E+00,+18.52757762262E+00,+8.80809614549E+00
+18.91600E-06,+9.72217493990E+00,+18.52818795902E+00,+8.80623319066E+00
+18.94100E-06,+9.72192378010E+00,+18.52818795902E+00,+8.80648309466E+00
+18.96600E-06,+9.72597369418E+00,+18.52934832935E+00,+8.80358358455E+00
+18.99100E-06,+9.72613251582E+00,+18.52967889997E+00,+8.80375447479E+00
+19.01600E-06,+9.73207042494E+00,+18.53132866256E+00,+8.79946479047E+00
+19.04100E-06,+9.73102824745E+00,+18.53228558743E+00,+8.80147687582E+00
+19.06600E-06,+9.73637149882E+00,+18.53398151910E+00,+8.79782337863E+00
+19.09100E-06,+9.73769069079E+00,+18.53603971787E+00,+8.79855869041E+00
+19.11600E-06,+9.74387116661E+00,+18.53886861994E+00,+8.79520681993E+00
+19.14100E-06,+9.74391420750E+00,+18.54164705638E+00,+8.79794213835E+00
+19.16600E-06,+9.74952897074E+00,+18.54310630084E+00,+8.79378643781E+00
+19.19100E-06,+9.75322988426E+00,+18.54453660012E+00,+8.79152282187E+00
+19.21600E-06,+9.75999016836E+00,+18.54598137199E+00,+8.78621382786E+00
+19.24100E-06,+9.76130936033E+00,+18.54899649564E+00,+8.78790127989E+00
+19.26600E-06,+9.76469572107E+00,+18.54913929943E+00,+8.78465787170E+00
+19.29100E-06,+9.76608931122E+00,+18.55095805970E+00,+8.78509254467E+00
+19.31600E-06,+9.77151389554E+00,+18.55331358736E+00,+8.78201885951E+00
+19.34100E-06,+9.77286753530E+00,+18.55263676748E+00,+8.77997750729E+00
+19.36600E-06,+9.77418672727E+00,+18.55386482734E+00,+8.77989073558E+00
+19.39100E-06,+9.77393556747E+00,+18.55452442332E+00,+8.78081407772E+00
+19.41600E-06,+9.77936565439E+00,+18.55536903483E+00,+8.77622711558E+00
+19.44100E-06,+9.78093600617E+00,+18.55706496650E+00,+8.77635206758E+00
+19.46600E-06,+9.78260419870E+00,+18.55812248343E+00,+8.77574444535E+00
+19.49100E-06,+9.78438334778E+00,+18.55880981855E+00,+8.77463367639E+00
+19.51600E-06,+9.79035811679E+00,+18.56116534621E+00,+8.77103253122E+00
+19.54100E-06,+9.79258410720E+00,+18.56365041112E+00,+8.77128011722E+00
+19.56600E-06,+9.79730307721E+00,+18.56496960309E+00,+8.76788311711E+00
+19.59100E-06,+9.79978022742E+00,+18.56686777418E+00,+8.76730703289E+00
+19.61600E-06,+9.80449128273E+00,+18.56901710507E+00,+8.76473370300E+00
+19.64100E-06,+9.80449128273E+00,+18.56975731792E+00,+8.76547021480E+00
+19.66600E-06,+9.80920233805E+00,+18.57243135570E+00,+8.76344338234E+00
+19.69100E-06,+9.81489149947E+00,+18.57245393144E+00,+8.75778071548E+00
+19.71600E-06,+9.81475679882E+00,+18.57372816038E+00,+8.75918260043E+00
+19.74100E-06,+9.81705409690E+00,+18.57420394689E+00,+8.75737019640E+00
+19.76600E-06,+9.81884907538E+00,+18.57552313886E+00,+8.75689678882E+00
+19.79100E-06,+9.82173861913E+00,+18.57608368804E+00,+8.75455543765E+00
+19.81600E-06,+9.82721348064E+00,+18.57843921569E+00,+8.75143119114E+00
+19.84100E-06,+9.82804655930E+00,+18.57870364204E+00,+8.75086928682E+00
+19.86600E-06,+9.83040725035E+00,+18.58040473711E+00,+8.75020476681E+00
+19.89100E-06,+9.83118726284E+00,+18.58027915721E+00,+8.74930370238E+00
+19.91600E-06,+9.83631659118E+00,+18.58250910496E+00,+8.74640336023E+00
+19.94100E-06,+9.83754238970E+00,+18.58472062278E+00,+8.74739903633E+00
+19.96600E-06,+9.84060937347E+00,+18.58561294862E+00,+8.74521141067E+00
+19.99100E-06,+9.84438950936E+00,+18.58739586661E+00,+8.74322417884E+00
+20.01600E-06,+9.84774451281E+00,+18.58786132632E+00,+8.74033580993E+00
+20.04100E-06,+9.85123662901E+00,+18.58991556775E+00,+8.73889398332E+00
+20.06600E-06,+9.85317218764E+00,+18.59178720575E+00,+8.73883038230E+00
+20.09100E-06,+9.85631289118E+00,+18.59188745861E+00,+8.73578227841E+00
+20.11600E-06,+9.85773233601E+00,+18.59343301099E+00,+8.73590854293E+00
+20.14100E-06,+9.86102394649E+00,+18.59492790929E+00,+8.73411846817E+00
+20.16600E-06,+9.86573500180E+00,+18.59492790929E+00,+8.72940655404E+00
+20.19100E-06,+9.86192833283E+00,+18.59592685744E+00,+8.73422291086E+00
+20.21600E-06,+9.86656461307E+00,+18.59769824258E+00,+8.73135553759E+00
+20.24100E-06,+9.87044605712E+00,+18.59885378872E+00,+8.72862530403E+00
+20.26600E-06,+9.87201640889E+00,+18.59885378872E+00,+8.72706280400E+00
+20.29100E-06,+9.87324808690E+00,+18.60103997949E+00,+8.72801254421E+00
+20.31600E-06,+9.87574694599E+00,+18.60150423315E+00,+8.72596369773E+00
+20.34100E-06,+9.87829781597E+00,+18.60277966814E+00,+8.72469463991E+00
+20.36600E-06,+9.88143851951E+00,+18.60380394334E+00,+8.72258879368E+00
+20.39100E-06,+9.88503330068E+00,+18.60536223461E+00,+8.72053807217E+00
+20.41600E-06,+9.88924203639E+00,+18.60826383885E+00,+8.71923785134E+00
+20.44100E-06,+9.88929027837E+00,+18.60892343483E+00,+8.71984577358E+00
+20.46600E-06,+9.89451880428E+00,+18.60984625111E+00,+8.71554536291E+00
+20.49100E-06,+9.89712688623E+00,+18.61102780269E+00,+8.71411778067E+00
+20.51600E-06,+9.89871238900E+00,+18.61325775045E+00,+8.71475900344E+00
+20.54100E-06,+9.90185309254E+00,+18.61313217055E+00,+8.71148915264E+00
+20.56600E-06,+9.90644633190E+00,+18.61453767044E+00,+8.70831344709E+00
+20.59100E-06,+9.90478190827E+00,+18.61591577039E+00,+8.71134014752E+00
+20.61600E-06,+9.90813449962E+00,+18.61778861444E+00,+8.70986779894E+00
+20.64100E-06,+9.90913258093E+00,+18.61769800997E+00,+8.70877124622E+00
+20.66600E-06,+9.91091482051E+00,+18.62023372895E+00,+8.70952486298E+00
+20.69100E-06,+9.91563243372E+00,+18.61979909888E+00,+8.70438887330E+00
+20.71600E-06,+9.91619158840E+00,+18.62162388940E+00,+8.70564268010E+00
+20.74100E-06,+9.91897846718E+00,+18.62162388940E+00,+8.70286973569E+00
+20.76600E-06,+9.91952661666E+00,+18.62417924437E+00,+8.70486690518E+00
+20.79100E-06,+9.92475755467E+00,+18.62522436161E+00,+8.70067759942E+00
+20.81600E-06,+9.92721231758E+00,+18.62588395759E+00,+8.69889140831E+00
+20.84100E-06,+9.92781315634E+00,+18.62732872946E+00,+8.69973112176E+00
+20.86600E-06,+9.93185583412E+00,+18.62807135442E+00,+8.69642315511E+00
+20.89100E-06,+9.93457517414E+00,+18.63021827321E+00,+8.69585491906E+00
+20.91600E-06,+9.93640083150E+00,+18.63166304508E+00,+8.69547461492E+00
+20.94100E-06,+9.93895411358E+00,+18.63232264106E+00,+8.69359039724E+00
+20.96600E-06,+9.94184365732E+00,+18.63334812230E+00,+8.69171124098E+00
+20.99100E-06,+9.94364346000E+00,+18.63551674998E+00,+8.69209516392E+00
+21.01600E-06,+9.94628184395E+00,+18.63654223122E+00,+8.69047338365E+00
+21.04100E-06,+9.95051228855E+00,+18.63731655266E+00,+8.68701046452E+00
+21.06600E-06,+9.95183148052E+00,+18.63848845585E+00,+8.68686357467E+00
+21.09100E-06,+9.95262664401E+00,+18.63889775888E+00,+8.68648779053E+00
+21.11600E-06,+9.95130918573E+00,+18.63890774648E+00,+8.68781281448E+00
+21.14100E-06,+9.95735940821E+00,+18.63944176256E+00,+8.68231182677E+00
+21.16600E-06,+9.95867860018E+00,+18.64189204048E+00,+8.68343270449E+00
+21.19100E-06,+9.96152645984E+00,+18.64203846242E+00,+8.68072491269E+00
+21.21600E-06,+9.96152645984E+00,+18.64428925222E+00,+8.68298886262E+00
+21.24100E-06,+9.96734723141E+00,+18.64573402409E+00,+8.67861032882E+00
+21.26600E-06,+9.96851966224E+00,+18.64632023951E+00,+8.67802704448E+00
+21.29100E-06,+9.97191152558E+00,+18.64644581941E+00,+8.67475267837E+00
+21.31600E-06,+9.97408927401E+00,+18.64789093048E+00,+8.67402370420E+00
+21.34100E-06,+9.97576470284E+00,+18.64921012245E+00,+8.67366924852E+00
+21.36600E-06,+9.97722997755E+00,+18.64910504539E+00,+8.67208233443E+00
+21.39100E-06,+9.97997343855E+00,+18.65008884255E+00,+8.67033146889E+00
+21.41600E-06,+9.98129263052E+00,+18.65035119599E+00,+8.66927991455E+00
+21.44100E-06,+9.98104147073E+00,+18.65179596786E+00,+8.67096736658E+00
+21.46600E-06,+9.98319992236E+00,+18.65282110990E+00,+8.66983319959E+00
+21.49100E-06,+9.98261491300E+00,+18.65356339565E+00,+8.67115776299E+00
+21.51600E-06,+9.98813975018E+00,+18.65455993171E+00,+8.66663030845E+00
+21.54100E-06,+9.98855628951E+00,+18.65381610070E+00,+8.66547573996E+00
+21.56600E-06,+9.99333382830E+00,+18.65509394779E+00,+8.66197822770E+00
+21.59100E-06,+9.99534001620E+00,+18.65653871966E+00,+8.66142193793E+00
+21.61600E-06,+9.99716152777E+00,+18.65586947528E+00,+8.65893222149E+00
+21.64100E-06,+9.99921490235E+00,+18.65707273575E+00,+8.65808635795E+00
+21.66600E-06,+10.00076595733E+00,+18.65773233174E+00,+8.65717524218E+00
+21.69100E-06,+10.00392595766E+00,+18.65917710361E+00,+8.65546828985E+00
+21.71600E-06,+10.00496919044E+00,+18.65905152371E+00,+8.65429721172E+00
+21.74100E-06,+10.00783943739E+00,+18.65971111969E+00,+8.65209370924E+00
+21.76600E-06,+10.00815949277E+00,+18.66064392357E+00,+8.65270691320E+00
+21.79100E-06,+10.01216704435E+00,+18.66152023157E+00,+8.64957999711E+00
+21.81600E-06,+10.01177771651E+00,+18.66164581147E+00,+8.65008774001E+00
+21.84100E-06,+10.01177771651E+00,+18.66119327910E+00,+8.64963747029E+00
+21.86600E-06,+10.01491842006E+00,+18.66143874785E+00,+8.64673229760E+00
+21.89100E-06,+10.01648877183E+00,+18.66202255117E+00,+8.64575068188E+00
+21.91600E-06,+10.01866893236E+00,+18.66258257270E+00,+8.64413864356E+00
+21.94100E-06,+10.02155847610E+00,+18.66341753581E+00,+8.64206992176E+00
+21.96600E-06,+10.02130731630E+00,+18.66407713180E+00,+8.64299886671E+00
+21.99100E-06,+10.02277017891E+00,+18.66473672778E+00,+8.64217687347E+00
+22.01600E-06,+10.02748123423E+00,+18.66422080244E+00,+8.63695161362E+00
+22.04100E-06,+10.02748123423E+00,+18.66462475363E+00,+8.63736791599E+00
+22.06600E-06,+10.03084588608E+00,+18.66559373899E+00,+8.63496985688E+00
+22.09100E-06,+10.03219228954E+00,+18.66616789391E+00,+8.63420146957E+00
+22.11600E-06,+10.03202140741E+00,+18.66707864969E+00,+8.63527769931E+00
+22.14100E-06,+10.03525271541E+00,+18.66645919254E+00,+8.63142302195E+00
+22.16600E-06,+10.03690334485E+00,+18.66654463361E+00,+8.62986441144E+00
+22.19100E-06,+10.03847369662E+00,+18.66844314390E+00,+8.63019092917E+00
+22.21600E-06,+10.03921029133E+00,+18.66753238811E+00,+8.62854036368E+00
+22.24100E-06,+10.04101491821E+00,+18.66843470155E+00,+8.62762959948E+00
+22.26600E-06,+10.04452082860E+00,+18.66873444253E+00,+8.62443946089E+00
+22.29100E-06,+10.04316786724E+00,+18.66794926664E+00,+8.62500440744E+00
+22.31600E-06,+10.04291670744E+00,+18.66886846478E+00,+8.62616891359E+00
+22.34100E-06,+10.04632545548E+00,+18.66873444253E+00,+8.62261944307E+00
+22.36600E-06,+10.04712544316E+00,+18.67030479430E+00,+8.62339793210E+00
+22.39100E-06,+10.04844463513E+00,+18.67030479430E+00,+8.62207335933E+00
+22.41600E-06,+10.05230919448E+00,+18.66981728650E+00,+8.61772326622E+00
+22.44100E-06,+10.05260686256E+00,+18.67185189193E+00,+8.61947130515E+00
+22.46600E-06,+10.05397256282E+00,+18.67050944582E+00,+8.61675546713E+00
+22.49100E-06,+10.05463302565E+00,+18.67164724041E+00,+8.61722723054E+00
+22.51600E-06,+10.05873186011E+00,+18.67116817496E+00,+8.61266122890E+00
+22.54100E-06,+10.05731791788E+00,+18.67122312558E+00,+8.61411887256E+00
+22.56600E-06,+10.05888826965E+00,+18.67326496732E+00,+8.61460290102E+00
+22.59100E-06,+10.06067842393E+00,+18.67344549784E+00,+8.61297691130E+00
+22.61600E-06,+10.06188771465E+00,+18.67194577534E+00,+8.61028144314E+00
+22.64100E-06,+10.06320690662E+00,+18.67344549784E+00,+8.61046107101E+00
+22.66600E-06,+10.06424290310E+00,+18.67298211103E+00,+8.60895917899E+00
+22.69100E-06,+10.06763476644E+00,+18.67299812887E+00,+8.60558580426E+00
+22.71600E-06,+10.06529714108E+00,+18.67444290074E+00,+8.60936710466E+00
+22.74100E-06,+10.06831038027E+00,+18.67414402661E+00,+8.60605373676E+00
+22.76600E-06,+10.06854397698E+00,+18.67426960651E+00,+8.60594504947E+00
+22.79100E-06,+10.07178010918E+00,+18.67361001053E+00,+8.60204559640E+00
+22.81600E-06,+10.07401160219E+00,+18.67510095148E+00,+8.60130874710E+00
+22.84100E-06,+10.07616213913E+00,+18.67501584961E+00,+8.59908428647E+00
+22.86600E-06,+10.07616213913E+00,+18.67525977312E+00,+8.59932699036E+00
+22.89100E-06,+10.07773249090E+00,+18.67580102550E+00,+8.59827862240E+00
+22.91600E-06,+10.07774696349E+00,+18.67657896509E+00,+8.59906246112E+00
+22.94100E-06,+10.08087319444E+00,+18.67593384170E+00,+8.59528577447E+00
+22.96600E-06,+10.07981963486E+00,+18.67658620139E+00,+8.59698316415E+00
+22.99100E-06,+10.08247799400E+00,+18.67658620139E+00,+8.59432562198E+00
+23.01600E-06,+10.08503300977E+00,+18.67635226548E+00,+8.59153867579E+00
+23.04100E-06,+10.08655444116E+00,+18.67516588970E+00,+8.58882465888E+00
+23.06600E-06,+10.08563317014E+00,+18.67661066158E+00,+8.59119862034E+00
+23.09100E-06,+10.09009306565E+00,+18.67727025756E+00,+8.58739290822E+00
+23.11600E-06,+10.08827155408E+00,+18.67625442472E+00,+8.58820160750E+00
+23.14100E-06,+10.09099986409E+00,+18.67780427365E+00,+8.58702198978E+00
+23.16600E-06,+10.08933958625E+00,+18.67798601023E+00,+8.58885479413E+00
+23.19100E-06,+10.09343600861E+00,+18.67737137727E+00,+8.58414288000E+00
+23.21600E-06,+10.09500636038E+00,+18.67737137727E+00,+8.58258037998E+00
+23.24100E-06,+10.09486751394E+00,+18.67801770671E+00,+8.58336162999E+00
+23.26600E-06,+10.09539636662E+00,+18.67796155003E+00,+8.58277954567E+00
+23.29100E-06,+10.09750589788E+00,+18.67783597014E+00,+8.58055561005E+00
+23.31600E-06,+10.09882508985E+00,+18.67726422731E+00,+8.57864971585E+00
+23.34100E-06,+10.09971741569E+00,+18.67701306752E+00,+8.57751194763E+00
+23.36600E-06,+10.10128776747E+00,+18.67806869999E+00,+8.57699980193E+00
+23.39100E-06,+10.10136322093E+00,+18.67737137727E+00,+8.57623088962E+00
+23.41600E-06,+10.10161438073E+00,+18.67691281465E+00,+8.57552471581E+00
+23.44100E-06,+10.10343589230E+00,+18.67823803687E+00,+8.57503090790E+00
+23.46600E-06,+10.10434095704E+00,+18.67662995837E+00,+8.57251880361E+00
+23.49100E-06,+10.10648908188E+00,+18.67712624772E+00,+8.57085471797E+00
+23.51600E-06,+10.10647702139E+00,+18.67725182762E+00,+8.57099557491E+00
+23.54100E-06,+10.10756917455E+00,+18.67735931678E+00,+8.57001936397E+00
+23.56600E-06,+10.10783239484E+00,+18.67580102550E+00,+8.56818273338E+00
+23.59100E-06,+10.11125146968E+00,+18.67580102550E+00,+8.56476433684E+00
+23.61600E-06,+10.11067060611E+00,+18.67658620139E+00,+8.56612806142E+00
+23.64100E-06,+10.11172657778E+00,+18.67607785154E+00,+8.56456765674E+00
+23.66600E-06,+10.11354808935E+00,+18.67785406088E+00,+8.56451397346E+00
+23.69100E-06,+10.11385058163E+00,+18.67504151585E+00,+8.56141451132E+00
+23.71600E-06,+10.11679145786E+00,+18.67453041471E+00,+8.55795848644E+00
+23.74100E-06,+10.11699128518E+00,+18.67479035605E+00,+8.55801519321E+00
+23.76600E-06,+10.11612308032E+00,+18.67571799653E+00,+8.55982647339E+00
+23.79100E-06,+10.11760833023E+00,+18.67470732709E+00,+8.55731861955E+00
+23.81600E-06,+10.11976610346E+00,+18.67464996436E+00,+8.55511455925E+00
+23.84100E-06,+10.12001726326E+00,+18.67344549784E+00,+8.55364358062E+00
+23.86600E-06,+10.11999555437E+00,+18.67344549784E+00,+8.55366551847E+00
+23.89100E-06,+10.12131474635E+00,+18.67442447080E+00,+8.55333090530E+00
+23.91600E-06,+10.12077074266E+00,+18.67312612087E+00,+8.55257430490E+00
+23.94100E-06,+10.12395313029E+00,+18.67266032196E+00,+8.54891994520E+00
+23.96600E-06,+10.12256089695E+00,+18.67380139550E+00,+8.55145832570E+00
+23.99100E-06,+10.12466492560E+00,+18.67317832020E+00,+8.54872711712E+00
+24.01600E-06,+10.12484304403E+00,+18.67258728059E+00,+8.54796180486E+00
+24.04100E-06,+10.12549144637E+00,+18.67249822137E+00,+8.54722299029E+00
+24.06600E-06,+10.12641339580E+00,+18.67059247479E+00,+8.54439005899E+00
+24.09100E-06,+10.12872757858E+00,+18.66993287880E+00,+8.54143114910E+00
+24.11600E-06,+10.12847641878E+00,+18.66981212310E+00,+8.54155324168E+00
+24.14100E-06,+10.12798374757E+00,+18.66939886271E+00,+8.54163991494E+00
+24.16600E-06,+10.12954445095E+00,+18.66796373924E+00,+8.53863480314E+00
+24.19100E-06,+10.12981490754E+00,+18.66873444253E+00,+8.53913239861E+00
+24.21600E-06,+10.13167086690E+00,+18.66846123464E+00,+8.53702183669E+00
+24.24100E-06,+10.13112445112E+00,+18.66794926664E+00,+8.53704815273E+00
+24.26600E-06,+10.13213873871E+00,+18.66767123456E+00,+8.53576229464E+00
+24.29100E-06,+10.13142935549E+00,+18.66716409076E+00,+8.53595878255E+00
+24.31600E-06,+10.13578176185E+00,+18.66719096305E+00,+8.53163520237E+00
+24.34100E-06,+10.13289221811E+00,+18.66657633009E+00,+8.53389873862E+00
+24.36600E-06,+10.13538693141E+00,+18.66581802650E+00,+8.53064454667E+00
+24.39100E-06,+10.13600638856E+00,+18.66559373899E+00,+8.52980892547E+00
+24.41600E-06,+10.13426515466E+00,+18.66497428184E+00,+8.53092899810E+00
+24.44100E-06,+10.13694039849E+00,+18.66402338722E+00,+8.52730048100E+00
+24.46600E-06,+10.13885907242E+00,+18.66402338722E+00,+8.52537453336E+00
+24.49100E-06,+10.13466722140E+00,+18.66409039834E+00,+8.52963469417E+00
+24.51600E-06,+10.13977619765E+00,+18.66264562647E+00,+8.52309528905E+00
+24.54100E-06,+10.13804220005E+00,+18.66245303545E+00,+8.52462300023E+00
+24.56600E-06,+10.14075121326E+00,+18.66200928462E+00,+8.52147220212E+00
+24.59100E-06,+10.14282388463E+00,+18.66323821133E+00,+8.52062877142E+00
+24.61600E-06,+10.14211691351E+00,+18.66175812482E+00,+8.51985561685E+00
+24.64100E-06,+10.14211691351E+00,+18.66088268367E+00,+8.51898174622E+00
+24.66600E-06,+10.14243870258E+00,+18.65931233190E+00,+8.51709906606E+00
+24.69100E-06,+10.14069505658E+00,+18.66009750779E+00,+8.51963075036E+00
+24.71600E-06,+10.14211691351E+00,+18.66009750779E+00,+8.51820049620E+00
+24.74100E-06,+10.14360216342E+00,+18.65798952178E+00,+8.51461752945E+00
+24.76600E-06,+10.14236083702E+00,+18.65852715602E+00,+8.51639150004E+00
+24.79100E-06,+10.14368726528E+00,+18.65774559828E+00,+8.51427343214E+00
+24.81600E-06,+10.14551601315E+00,+18.65774198013E+00,+8.51245022794E+00
+24.84100E-06,+10.14682796883E+00,+18.65695680425E+00,+8.51033916796E+00
+24.86600E-06,+10.14601833275E+00,+18.65617162836E+00,+8.51037609316E+00
+24.89100E-06,+10.14895679687E+00,+18.65510721434E+00,+8.50637195950E+00
+24.91600E-06,+10.14935403941E+00,+18.65444761835E+00,+8.50530945147E+00
+24.94100E-06,+10.14839832060E+00,+18.65457319825E+00,+8.50640410689E+00
+24.96600E-06,+10.14839832060E+00,+18.65381610070E+00,+8.50562725383E+00
+24.99100E-06,+10.14952250945E+00,+18.65224574893E+00,+8.50294618589E+00
+25.01600E-06,+10.14595493978E+00,+18.65215789577E+00,+8.50643291790E+00
+25.04100E-06,+10.14964205910E+00,+18.65051209053E+00,+8.50109257574E+00
+25.06600E-06,+10.14996867237E+00,+18.65007557600E+00,+8.50032428101E+00
+25.09100E-06,+10.14996867237E+00,+18.65000977093E+00,+8.50025490021E+00
+25.11600E-06,+10.14996867237E+00,+18.64910504539E+00,+8.49935283967E+00
+25.14100E-06,+10.15272660597E+00,+18.64810884854E+00,+8.49559901666E+00
+25.16600E-06,+10.15060260211E+00,+18.64770041235E+00,+8.49732446969E+00
+25.19100E-06,+10.15153902414E+00,+18.64719206251E+00,+8.49587626798E+00
+25.21600E-06,+10.15397758076E+00,+18.64696656895E+00,+8.49321177765E+00
+25.24100E-06,+10.15467972768E+00,+18.64578139922E+00,+8.49133105339E+00
+25.26600E-06,+10.15454329334E+00,+18.64439399008E+00,+8.49006582414E+00
+25.29100E-06,+10.15342875288E+00,+18.64376850268E+00,+8.49055137137E+00
+25.31600E-06,+10.15310937591E+00,+18.64260899919E+00,+8.48971544549E+00
+25.34100E-06,+10.15385803111E+00,+18.64323448659E+00,+8.48959289352E+00
+25.36600E-06,+10.15575258405E+00,+18.64232614291E+00,+8.48680401136E+00
+25.39100E-06,+10.15467972768E+00,+18.64179212682E+00,+8.48733632770E+00
+25.41600E-06,+10.15625007945E+00,+18.64203605032E+00,+8.48599594725E+00
+25.44100E-06,+10.15467972768E+00,+18.63889775888E+00,+8.48443584726E+00
+25.46600E-06,+10.15361651971E+00,+18.63864418698E+00,+8.48524143516E+00
+25.49100E-06,+10.15462598310E+00,+18.63651535893E+00,+8.48211883516E+00
+25.51600E-06,+10.15625007945E+00,+18.63654223122E+00,+8.48050518314E+00
+25.54100E-06,+10.15625007945E+00,+18.63591191963E+00,+8.47987802310E+00
+25.56600E-06,+10.15625007945E+00,+18.63569848656E+00,+8.47966565720E+00
+25.59100E-06,+10.15586489741E+00,+18.63340152768E+00,+8.47776343923E+00
+25.61600E-06,+10.15580632863E+00,+18.63283822721E+00,+8.47726123119E+00
+25.64100E-06,+10.15449919715E+00,+18.63226889648E+00,+8.47798453926E+00
+25.66600E-06,+10.15687436080E+00,+18.63042171867E+00,+8.47376969910E+00
+25.69100E-06,+10.15707418812E+00,+18.62966220903E+00,+8.47281515882E+00
+25.71600E-06,+10.15782043122E+00,+18.62869047237E+00,+8.47108135488E+00
+25.74100E-06,+10.15769123318E+00,+18.62790529648E+00,+8.47043066555E+00
+25.76600E-06,+10.15901042515E+00,+18.62692994167E+00,+8.46814558286E+00
+25.79100E-06,+10.15594276298E+00,+18.62476459294E+00,+8.46904338474E+00
+25.81600E-06,+10.15556240513E+00,+18.62397941705E+00,+8.46864059079E+00
+25.84100E-06,+10.15939078300E+00,+18.62533151156E+00,+8.46615227477E+00
+25.86600E-06,+10.15800578595E+00,+18.62190192149E+00,+8.46411790469E+00
+25.89100E-06,+10.15795204137E+00,+18.62165679193E+00,+8.46392747664E+00
+25.91600E-06,+10.15782043122E+00,+18.61958532661E+00,+8.46199732072E+00
+25.94100E-06,+10.15738632880E+00,+18.61926836174E+00,+8.46210504003E+00
+25.96600E-06,+10.15857149852E+00,+18.61889282809E+00,+8.46054929597E+00
+25.99100E-06,+10.15625007945E+00,+18.61744805622E+00,+8.46142546469E+00
+26.01600E-06,+10.15625007945E+00,+18.61546685616E+00,+8.45943752856E+00
+26.04100E-06,+10.15625249155E+00,+18.61455610038E+00,+8.45852888901E+00
+26.06600E-06,+10.15650365135E+00,+18.61179696073E+00,+8.45550926448E+00
+26.09100E-06,+10.15782043122E+00,+18.61270651047E+00,+8.45510407049E+00
+26.11600E-06,+10.15700597095E+00,+18.61063142700E+00,+8.45384975040E+00
+26.14100E-06,+10.16816449128E+00,+18.61884183481E+00,+8.45089196436E+00
+26.16600E-06,+10.23569444164E+00,+18.67390406046E+00,+8.43843289725E+00
+26.19100E-06,+9.82876732444E+00,+18.30013998672E+00,+8.47159876357E+00
+26.21600E-06,-465.03258267E-03,+8.55606627899E+00,+9.01638083036E+00
+26.24100E-06,-6.92440568142E+00,+2.07800261722E+00,+9.00110045596E+00
+26.26600E-06,-8.05913796654E+00,+547.44003844E-03,+8.60680149756E+00
+26.29100E-06,-8.05292960083E+00,+428.15858127E-03,+8.48130216114E+00
+26.31600E-06,-8.02227845690E+00,+433.14405053E-03,+8.45565055385E+00
+26.34100E-06,-7.99519729475E+00,+451.39448087E-03,+8.44680434382E+00
+26.36600E-06,-7.97961573879E+00,+471.24454737E-03,+8.45107202115E+00
+26.39100E-06,-7.96046178896E+00,+487.63815150E-03,+8.44832744829E+00
+26.41600E-06,-7.95399261505E+00,+498.03561694E-03,+8.45224587901E+00
+26.44100E-06,-7.94833548932E+00,+503.94028432E-03,+8.45249313102E+00
+26.46600E-06,-7.94632621092E+00,+508.49406325E-03,+8.45503859444E+00
+26.49100E-06,-7.93891337869E+00,+515.05832662E-03,+8.45419718760E+00
+26.51600E-06,-7.93118840578E+00,+526.33364531E-03,+8.45775127655E+00
+26.54100E-06,-7.92635056452E+00,+531.64210968E-03,+8.45821954655E+00
+26.56600E-06,-7.92377557355E+00,+536.10200519E-03,+8.46009502659E+00
+26.59100E-06,-7.91937907101E+00,+540.97033689E-03,+8.46057719642E+00
+26.61600E-06,-7.91592381470E+00,+545.27295602E-03,+8.46142422717E+00
+26.64100E-06,-7.91114936641E+00,+549.35611183E-03,+8.46072369134E+00
+26.66600E-06,-7.91221739858E+00,+551.58605959E-03,+8.46402569071E+00
+26.69100E-06,-7.90932785484E+00,+554.72676313E-03,+8.46427559471E+00
+26.71600E-06,-7.90800866287E+00,+557.86746668E-03,+8.46609580824E+00
+26.74100E-06,-7.90668947090E+00,+559.84625463E-03,+8.46675601100E+00
+26.76600E-06,-7.90851098247E+00,+560.50585062E-03,+8.46923741285E+00
+26.79100E-06,-7.90719179049E+00,+561.16544661E-03,+8.46858111484E+00
+26.81600E-06,-7.90907669504E+00,+564.93404965E-03,+8.47423076899E+00
+26.84100E-06,-7.90907669504E+00,+564.14887376E-03,+8.47344951897E+00
+26.86600E-06,-7.90907669504E+00,+565.93868884E-03,+8.47523038499E+00
+26.89100E-06,-7.90907669504E+00,+567.72970998E-03,+8.47703686510E+00
+26.91600E-06,-7.90593599150E+00,+570.90090396E-03,+8.47706720308E+00
+26.94100E-06,-7.90712839752E+00,+572.59683563E-03,+8.47994109911E+00
+26.96600E-06,-7.90618956340E+00,+575.07794318E-03,+8.48150007525E+00
+26.99100E-06,-7.90436563973E+00,+575.26571001E-03,+8.47984961874E+00
+27.01600E-06,-7.90436563973E+00,+578.46980652E-03,+8.48306017523E+00
