x-axis,F1
second,Volt
-559.00E-09,+716.05227213E-03
-534.00E-09,+716.83352214E-03
-509.00E-09,+717.06287582E-03
-484.00E-09,+718.69801450E-03
-459.00E-09,+719.95852219E-03
-434.00E-09,+720.25935552E-03
-409.00E-09,+721.99315595E-03
-384.00E-09,+722.28487312E-03
-359.00E-09,+723.02479747E-03
-334.00E-09,+722.89984547E-03
-309.00E-09,+725.24781432E-03
-284.00E-09,+725.32704840E-03
-259.00E-09,+726.25735041E-03
-234.00E-09,+727.81985043E-03
-209.00E-09,+727.03860042E-03
-184.00E-09,+729.02924480E-03
-159.00E-09,+801.86234871E-03
-134.00E-09,+732.68085640E-03
-109.00E-09,+710.07501156E-03
-84.00E-09,+714.10694254E-03
-59.00E-09,+705.14247085E-03
-34.00E-09,+564.40922678E-03
-9.00E-09,+406.34311256E-03
+16.00E-09,-224.98778095E-03
+41.00E-09,+550.68952778E-03
+66.00E-09,+826.27881396E-03
+91.00E-09,+753.64248624E-03
+116.00E-09,+725.92577361E-03
+141.00E-09,+716.14181067E-03
+166.00E-09,+711.63619203E-03
+191.00E-09,+708.48386108E-03
+216.00E-09,+706.28726457E-03
+241.00E-09,+704.95550340E-03
+266.00E-09,+704.42415739E-03
+291.00E-09,+703.11156137E-03
+316.00E-09,+701.69188121E-03
+341.00E-09,+701.13527972E-03
+366.00E-09,+699.95360650E-03
+391.00E-09,+700.98384761E-03
+416.00E-09,+699.59876644E-03
+441.00E-09,+698.94246843E-03
+466.00E-09,+699.06742043E-03
+491.00E-09,+698.05512922E-03
+516.00E-09,+696.97357440E-03
+541.00E-09,+696.31396110E-03
+566.00E-09,+694.81758870E-03
+591.00E-09,+693.41776628E-03
+616.00E-09,+692.22393466E-03
+641.00E-09,+690.92427869E-03
+666.00E-09,+689.33679975E-03
+691.00E-09,+687.78078733E-03
+716.00E-09,+687.01221253E-03
+741.00E-09,+686.08159645E-03
+766.00E-09,+685.64985204E-03
+791.00E-09,+684.57448481E-03
+816.00E-09,+683.95122483E-03
+841.00E-09,+682.45678840E-03
+866.00E-09,+681.59479959E-03
+891.00E-09,+681.58711197E-03
+916.00E-09,+680.33726852E-03
+941.00E-09,+679.58881630E-03
+966.00E-09,+679.26814866E-03
+991.00E-09,+678.15625585E-03
+1.01600E-06,+675.28329617E-03
+1.04100E-06,+676.03953328E-03
+1.06600E-06,+674.42629495E-03
+1.09100E-06,+672.38164970E-03
+1.11600E-06,+671.64523635E-03
+1.14100E-06,+670.26338961E-03
+1.16600E-06,+669.71438082E-03
+1.19100E-06,+668.89780524E-03
+1.21600E-06,+668.00926601E-03
+1.24100E-06,+666.84089495E-03
+1.26600E-06,+664.61373546E-03
+1.29100E-06,+664.48499590E-03
+1.31600E-06,+663.43996666E-03
+1.34100E-06,+662.67259187E-03
+1.36600E-06,+662.76979343E-03
+1.39100E-06,+661.87746664E-03
+1.41600E-06,+660.71082178E-03
